2022-03-05 15:28,24,48.6,4.3,12.9,0.0778,1502
2022-03-05 15:32,24,49.3,4.08,12.9,0.0778,1501
2022-03-05 15:36,24.1,49.3,4.13,13,0.0889,1501
2022-03-05 15:40,24.4,49.6,4.61,13.3,0.0889,1499
2022-03-05 15:44,25.4,51.6,4.51,14.3,0.0852,1495
2022-03-05 15:48,25.8,51.2,4.61,14.6,0.0889,1494
2022-03-05 15:52,25.6,51.6,4.37,14.5,0.0889,1495
2022-03-05 15:56,26.1,51.9,4.12,14.4,0.0852,1495
2022-03-05 16:00,26,51.9,4.29,14.4,0.0963,1494
2022-03-05 16:04,26.1,51.7,4.6,14.4,1.19,1493
2022-03-05 16:08,27.7,545,3.37,17.3,0.0815,929
2022-03-05 16:12,29.3,881,3.23,19.4,0.0889,586
2022-03-05 16:16,25.6,938,2.34,15.7,0.0704,283
2022-03-05 16:20,25.7,58.3,5.06,14,0.0778,1488
2022-03-05 16:24,26.6,53.3,4.06,15.3,0.0778,1491
2022-03-05 16:28,26.7,53,4.17,15.3,0.0815,1491
2022-03-05 16:32,26.8,52.9,4.57,15.1,0.0926,1491
2022-03-05 16:36,27.7,55,5.18,15.4,0.0778,1486
2022-03-05 16:40,26.2,52.1,4.57,14.8,0.0852,1492
2022-03-05 16:44,26.4,52.3,4.78,14.9,0.0926,1492
2022-03-05 16:48,26.4,52.2,4.75,14.9,0.0889,1492
2022-03-05 16:52,27.1,55.8,5.35,15.5,0.0926,1486
2022-03-05 16:56,26.8,53.7,4.67,15.1,0.0889,1490
2022-03-05 17:00,26.9,52.9,4.46,15.2,0.0741,1491
2022-03-05 17:04,27,53.4,4.61,15.5,0.0889,1489
2022-03-05 17:08,28.1,539,3.86,18,0.1,946
2022-03-05 17:12,30.1,804,3.24,18.1,0.0889,655
2022-03-05 17:16,25.3,1063,1.62,15.8,0.0852,110
2022-03-05 17:20,27.1,195,4.17,15.1,0.0852,1313
2022-03-05 17:24,29.5,59.9,5.77,17.2,0.0926,1477
2022-03-05 17:28,27.1,53.1,4.54,15.4,0.0926,1490
2022-03-05 17:32,26.7,53.2,4.43,15.2,0.0778,1491
2022-03-05 17:36,26.6,52.8,4.41,15.2,0.0963,1492
2022-03-05 17:40,26.2,52.2,4.93,14.7,0.0889,1492
2022-03-05 17:44,26.4,52.3,4.61,14.9,0.0815,1492
2022-03-05 17:48,26.5,51.4,4.99,14.8,0.515,1492
2022-03-05 17:52,27.7,53.9,5,15.8,0.515,1487
